date,keyword,trend,trend_ma,yoy_idx,z_score
2020-08-09,cosmetics,6,,,
2020-08-16,cosmetics,6,6.0,,
2020-08-23,cosmetics,6,6.0,,
2020-08-30,cosmetics,6,6.0,,
2020-09-06,cosmetics,6,6.0,,
2020-09-13,cosmetics,6,6.0,,
2020-09-20,cosmetics,6,6.0,,
2020-09-27,cosmetics,6,6.0,,
2020-10-04,cosmetics,6,6.0,,
2020-10-11,cosmetics,7,6.25,,2.8284271247461907
2020-10-18,cosmetics,6,6.25,,2.000000000000001
2020-10-25,cosmetics,6,6.25,,1.63299316185545
2020-11-01,cosmetics,5,6.0,,-0.5773502691896256
2020-11-08,cosmetics,7,6.0,,-0.5773502691896256
2020-11-15,cosmetics,9,6.75,,2.886751345948129
2020-11-22,cosmetics,11,8.0,,3.0644838802829373
2020-11-29,cosmetics,8,8.75,,2.565866086754751
2020-12-06,cosmetics,8,9.0,,2.050500865875173
2020-12-13,cosmetics,7,8.5,,1.3147285614905317
2020-12-20,cosmetics,6,7.25,,0.14886458551295773
2020-12-27,cosmetics,7,7.0,,-0.15546441486729473
2021-01-03,cosmetics,7,6.75,,-0.43859872255589505
2021-01-10,cosmetics,7,6.75,,-0.49236596391733134
2021-01-17,cosmetics,6,6.75,,-0.5508276781891472
2021-01-24,cosmetics,6,6.5,,-0.8891084489487745
2021-01-31,cosmetics,7,6.5,,-0.9866660700433739
2021-02-07,cosmetics,7,6.5,,-0.9448409262916978
2021-02-14,cosmetics,6,6.5,,-0.8014800153449739
2021-02-21,cosmetics,7,6.75,,-0.39487359486949286
2021-02-28,cosmetics,7,6.75,,-0.23354968324845773
2021-03-07,cosmetics,7,6.75,,0.0966736489045673
2021-03-14,cosmetics,7,7.0,,1.6977493752543966
2021-03-21,cosmetics,6,6.75,,0.42008402520842447
2021-03-28,cosmetics,6,6.5,,-1.0690449676497504
2021-04-04,cosmetics,6,6.25,,-1.9639610121239957
2021-04-11,cosmetics,6,6.0,,-2.2269224668743144
2021-04-18,cosmetics,6,6.0,,-1.7546560158590152
2021-04-25,cosmetics,6,6.0,,-1.4517471271249653
2021-05-02,cosmetics,6,6.0,,-1.231041801697166
2021-05-09,cosmetics,6,6.0,,-1.0571882797418581
2021-05-16,cosmetics,6,6.0,,-0.8944271909999243
2021-05-23,cosmetics,6,6.0,,-0.7518094115561201
2021-05-30,cosmetics,6,6.0,,-0.6201736729460501
2021-06-06,cosmetics,6,6.0,,-0.5222329678671089
2021-06-13,cosmetics,6,6.0,,-0.42008402520843685
2021-06-20,cosmetics,6,6.0,,-0.3015113445778772
2021-06-27,cosmetics,6,6.0,,
2021-07-04,cosmetics,10,7.0,,3.3166247903554757
2021-07-11,cosmetics,13,8.75,,3.105951458231115
2021-07-18,cosmetics,13,10.5,,2.745446171257191
2021-07-25,cosmetics,12,12.0,,2.4089961898559777
2021-08-01,cosmetics,12,12.5,,1.958839644996715
2021-08-08,cosmetics,12,12.25,200.0,1.499633923118404
2021-08-15,cosmetics,11,11.75,183.33333333333331,1.1042352025153188
2021-08-22,cosmetics,12,11.75,200.0,0.934708118844417
2021-08-29,cosmetics,12,11.75,200.0,0.7883255068895272
2021-09-05,cosmetics,13,12.0,216.66666666666666,0.7457173294646988
2021-09-12,cosmetics,13,12.5,216.66666666666666,0.8257877672420816
2021-09-19,cosmetics,12,12.5,200.0,0.7476745169084599
2021-09-26,cosmetics,12,12.5,200.0,0.7354542322242462
2021-10-03,cosmetics,12,12.25,200.0,0.420903302486346
2021-10-10,cosmetics,13,12.25,185.71428571428572,0.28284271247459203
2021-10-17,cosmetics,12,12.25,200.0,0.21483446221180727
2021-10-24,cosmetics,11,12.0,183.33333333333331,-0.5232045649262974
2021-10-31,cosmetics,10,11.5,200.0,-1.7780017780025237
2021-11-07,cosmetics,12,11.25,171.42857142857142,-2.013995972011969
2021-11-14,cosmetics,12,11.25,133.33333333333331,-1.6858544608469765
2021-11-21,cosmetics,15,12.25,136.36363636363635,0.47036043419177914
2021-11-28,cosmetics,14,13.25,175.0,1.993270148278134
2021-12-05,cosmetics,12,13.25,150.0,1.65930827899989
2021-12-12,cosmetics,11,13.0,157.14285714285714,1.1338934190276573
2021-12-19,cosmetics,11,12.0,183.33333333333331,-0.3155972015488958
2021-12-26,cosmetics,12,11.5,171.42857142857142,-0.9385325050638256
2022-01-02,cosmetics,10,11.0,142.85714285714286,-1.378294616049907
2022-01-09,cosmetics,10,10.75,142.85714285714286,-1.4035131799278224
2022-01-16,cosmetics,9,10.25,150.0,-1.6025581958494666
2022-01-23,cosmetics,9,9.5,150.0,-1.8480076405971255
2022-01-30,cosmetics,10,9.5,142.85714285714286,-1.5321562116011949
2022-02-06,cosmetics,10,9.5,142.85714285714286,-1.3052121142042346
2022-02-13,cosmetics,9,9.5,150.0,-1.098798370735855
2022-02-20,cosmetics,9,9.5,128.57142857142858,-0.9481610741671676
2022-02-27,cosmetics,8,9.0,114.28571428571428,-1.1887821221676123
2022-03-06,cosmetics,9,8.75,128.57142857142858,-1.332606065637746
2022-03-13,cosmetics,8,8.5,114.28571428571428,-1.4430040790808683
2022-03-20,cosmetics,8,8.25,133.33333333333331,-1.5554275420956616
2022-03-27,cosmetics,9,8.5,150.0,-1.1215345385918412
2022-04-03,cosmetics,8,8.25,133.33333333333331,-1.3736056394869431
2022-04-10,cosmetics,7,8.0,116.66666666666667,-1.590412451128993
2022-04-17,cosmetics,9,8.25,150.0,-0.9716656205775667
2022-04-24,cosmetics,9,8.25,150.0,-0.8230548917531519
2022-05-01,cosmetics,8,8.25,133.33333333333331,-0.6910947404651433
2022-05-08,cosmetics,7,8.25,116.66666666666667,-0.5710915448163476
2022-05-15,cosmetics,8,8.0,133.33333333333331,-1.270639657678616
2022-05-22,cosmetics,8,7.75,133.33333333333331,-2.000000000000665
2022-05-29,cosmetics,8,7.75,133.33333333333331,-1.7677669529670472
2022-06-05,cosmetics,9,8.25,150.0,0.48336824452305344
2022-06-12,cosmetics,8,8.25,133.33333333333331,0.48336824452305344
2022-06-19,cosmetics,9,8.5,150.0,1.6434520313783882
2022-06-26,cosmetics,9,8.75,150.0,2.064741604835647
2022-07-03,cosmetics,9,8.75,90.0,1.6329931618558142
2022-07-10,cosmetics,9,9.0,69.23076923076923,1.8593393604030133
2022-07-17,cosmetics,9,9.0,69.23076923076923,1.507556722888993
2022-07-24,cosmetics,9,9.0,75.0,1.260252075625332
2022-07-31,cosmetics,9,9.0,75.0,1.0690449676497904
2022-08-07,cosmetics,12,9.75,100.0,1.9932701482783097
2022-08-14,cosmetics,10,10.0,90.9090909090909,1.9508524400166194
2022-08-21,cosmetics,9,10.0,75.0,1.68394975516512
2022-08-28,cosmetics,9,10.0,75.0,1.4142135623731553
2022-09-04,cosmetics,8,9.0,61.53846153846154,-0.4365216845729212
2022-09-11,cosmetics,8,8.5,61.53846153846154,-1.3889326327320244
2022-09-18,cosmetics,8,8.25,66.66666666666666,-1.6206354136477144
2022-09-25,cosmetics,8,8.0,66.66666666666666,-1.711055476416149
2022-10-02,cosmetics,9,8.25,75.0,-1.1596670152276383
2022-10-09,cosmetics,8,8.25,61.53846153846154,-1.0190493307301651
2022-10-16,cosmetics,8,8.25,66.66666666666666,-0.8991458456059407
2022-10-23,cosmetics,8,8.25,72.72727272727273,-0.7938841860374652
2022-10-30,cosmetics,8,8.0,80.0,-0.9425098795750076
2022-11-06,cosmetics,9,8.25,75.0,-0.49051147158799224
2022-11-13,cosmetics,9,8.5,75.0,0.07881104062391409
2022-11-20,cosmetics,12,9.5,80.0,2.626396615836034
2022-11-27,cosmetics,10,10.0,71.42857142857143,2.5584085962674603
2022-12-04,cosmetics,9,10.0,75.0,1.914854215512742
2022-12-11,cosmetics,9,10.0,81.81818181818183,1.5362291495737619
2022-12-18,cosmetics,8,9.0,72.72727272727273,0.1901640387234626
2022-12-25,cosmetics,10,9.0,83.33333333333334,0.11180339887499359
2023-01-01,cosmetics,8,8.75,80.0,-0.28915746598313
2023-01-08,cosmetics,8,8.5,80.0,-0.6815001785878753
2023-01-15,cosmetics,8,8.5,88.88888888888889,-0.7302967433402466
2023-01-22,cosmetics,9,8.25,100.0,-1.1729788561542913
2023-01-29,cosmetics,9,8.5,90.0,-0.8516583167045766
2023-02-05,cosmetics,9,8.75,90.0,-0.5025189076296267
2023-02-12,cosmetics,8,8.75,88.88888888888889,-0.40824829046388067
2023-02-19,cosmetics,6,8.0,66.66666666666666,-1.4142135623731646
2023-02-26,cosmetics,6,7.25,75.0,-2.167871374386577
2023-03-05,cosmetics,6,6.5,66.66666666666666,-2.5337417643171074
2023-03-12,cosmetics,6,6.0,75.0,-2.229933348718358
2023-03-19,cosmetics,6,6.0,75.0,-1.7487657985510652
2023-03-26,cosmetics,6,6.0,66.66666666666666,-1.4321788867444047
2023-04-02,cosmetics,6,6.0,75.0,-1.197824114257058
2023-04-09,cosmetics,6,6.0,85.71428571428571,-1.0130044474094102
2023-04-16,cosmetics,5,5.75,55.55555555555556,-1.0390328276550473
2023-04-23,cosmetics,6,5.75,66.66666666666666,-0.8852181706499521
2023-04-30,cosmetics,5,5.5,62.5,-0.990680132184111
2023-05-07,cosmetics,5,5.25,71.42857142857143,-1.2535663410560902
2023-05-14,cosmetics,5,5.25,62.5,-1.3178930553210944
2023-05-21,cosmetics,5,5.0,62.5,-1.8371173070877496
2023-05-28,cosmetics,5,5.0,62.5,-1.6081688022570528
2023-06-04,cosmetics,5,5.0,55.55555555555556,-1.3337718577109783
2023-06-11,cosmetics,6,5.25,75.0,-0.5905109398046572
2023-06-18,cosmetics,5,5.25,55.55555555555556,-0.46499055497540426
2023-06-25,cosmetics,6,5.5,66.66666666666666,0.3973597071196542
2023-07-02,cosmetics,5,5.5,55.55555555555556,0.6488856845233988
2023-07-09,cosmetics,5,5.25,55.55555555555556,-0.18569533817718434
2023-07-16,cosmetics,5,5.25,55.55555555555556,0.0
2023-07-23,cosmetics,5,5.0,55.55555555555556,-1.2126781251831422
2023-07-30,cosmetics,5,5.0,55.55555555555556,-1.0392304845424791
2023-08-06,cosmetics,5,5.0,41.66666666666667,-0.8944271910008503
2023-08-13,cosmetics,5,5.0,50.0,-0.8944271910008503
2023-08-20,cosmetics,5,5.0,55.55555555555556,-0.8944271910008503
2023-08-27,cosmetics,5,5.0,55.55555555555556,-0.8944271910008503
2023-09-03,cosmetics,5,5.0,62.5,-0.7683498199286054
2023-09-10,cosmetics,5,5.0,62.5,-0.6546536707086309
2023-09-17,cosmetics,5,5.0,62.5,-0.5345224838256514
2023-09-24,cosmetics,5,5.0,62.5,-0.44721359550185413
2023-10-01,cosmetics,4,4.75,44.44444444444444,-2.4494897427918603
2023-10-08,cosmetics,5,4.75,62.5,-2.236067977509347
2023-10-15,cosmetics,5,4.75,62.5,-1.7320508075743766
2023-10-22,cosmetics,5,4.75,62.5,-1.4142135623768952
2023-10-29,cosmetics,5,5.0,62.5,0.7071067811884438
2023-11-05,cosmetics,6,5.25,66.66666666666666,2.100420126045546
2023-11-12,cosmetics,6,5.5,66.66666666666666,2.4168412226160876
2023-11-19,cosmetics,9,6.5,75.0,2.9523727499033368
2023-11-26,cosmetics,7,7.0,70.0,2.459326731425913
2023-12-03,cosmetics,6,7.0,66.66666666666666,1.85482262561071
2023-12-10,cosmetics,6,7.0,66.66666666666666,1.4970431832653783
2023-12-17,cosmetics,6,6.25,75.0,0.5831296952211572
2023-12-24,cosmetics,6,6.0,60.0,0.2119554783250889
2023-12-31,cosmetics,6,6.0,75.0,0.10101525445522573
2024-01-07,cosmetics,5,5.75,62.5,-0.3333333333333532
2024-01-14,cosmetics,6,5.75,75.0,-0.5080005080008008
2024-01-21,cosmetics,6,5.75,66.66666666666666,-0.6807456457050836
2024-01-28,cosmetics,5,5.5,55.55555555555556,-1.2060453783111846
2024-02-04,cosmetics,5,5.5,55.55555555555556,-1.2060453783111846
2024-02-11,cosmetics,5,5.25,62.5,-1.3627702877386214
2024-02-18,cosmetics,5,5.0,83.33333333333334,-1.517437047467406
2024-02-25,cosmetics,5,5.0,83.33333333333334,-1.3634064274804996
2024-03-03,cosmetics,5,5.0,83.33333333333334,-1.3724871329937298
2024-03-10,cosmetics,5,5.0,83.33333333333334,-1.207406859886892
2024-03-17,cosmetics,5,5.0,83.33333333333334,-1.0392304845416138
2024-03-24,cosmetics,5,5.0,83.33333333333334,-0.911322376866091
2024-03-31,cosmetics,5,5.0,83.33333333333334,-0.7720486469782775
2024-04-07,cosmetics,5,5.0,83.33333333333334,-0.6488856845234134
2024-04-14,cosmetics,5,5.0,100.0,-0.5488212999490183
2024-04-21,cosmetics,5,5.0,83.33333333333334,-0.4200840252091099
2024-04-28,cosmetics,5,5.0,100.0,-0.301511344580121
2024-05-05,cosmetics,5,5.0,100.0,
2024-05-12,cosmetics,5,5.0,100.0,
2024-05-19,cosmetics,5,5.0,100.0,
2024-05-26,cosmetics,5,5.0,100.0,
2024-06-02,cosmetics,5,5.0,100.0,
2024-06-09,cosmetics,5,5.0,83.33333333333334,
2024-06-16,cosmetics,5,5.0,100.0,
2024-06-23,cosmetics,5,5.0,83.33333333333334,
2024-06-30,cosmetics,5,5.0,100.0,
2024-07-07,cosmetics,5,5.0,100.0,
2024-07-14,cosmetics,5,5.0,100.0,
2024-07-21,cosmetics,5,5.0,100.0,
2024-07-28,cosmetics,5,5.0,100.0,
2024-08-04,cosmetics,4,4.75,80.0,-3.3166247903814994
2024-08-11,cosmetics,5,4.75,100.0,-2.236067977509484
2024-08-18,cosmetics,5,4.75,100.0,-1.7320508075744525
2024-08-25,cosmetics,4,4.5,80.0,-2.473589308639308
2024-09-01,cosmetics,4,4.5,80.0,-1.8659924198267048
2024-09-08,cosmetics,4,4.25,80.0,-2.1974010622955253
2024-09-15,cosmetics,4,4.0,80.0,-2.2132114866748367
2024-09-22,cosmetics,4,4.0,80.0,-1.7320508075693941
2024-09-29,cosmetics,4,4.0,100.0,-1.4269353798663635
2024-10-06,cosmetics,4,4.0,80.0,-1.2074068598869243
2024-10-13,cosmetics,4,4.0,80.0,-1.0392304845416445
2024-10-20,cosmetics,4,4.0,80.0,-0.9113223768661253
2024-10-27,cosmetics,4,4.0,80.0,-0.7720486469783113
2024-11-03,cosmetics,4,4.0,66.66666666666666,-0.6488856845234515
2024-11-10,cosmetics,5,4.25,83.33333333333334,0.6546536707087109
2024-11-17,cosmetics,5,4.5,55.55555555555556,1.9639610121261326
2024-11-24,cosmetics,7,5.25,100.0,2.989672946979762
2024-12-01,cosmetics,6,5.75,100.0,2.5661376114046535
2024-12-08,cosmetics,5,5.75,83.33333333333334,1.9115418895326086
2024-12-15,cosmetics,5,5.75,83.33333333333334,1.5354983754817553
2024-12-22,cosmetics,5,5.25,83.33333333333334,0.7301527431923011
2024-12-29,cosmetics,5,5.0,83.33333333333334,0.29210311891851454
2025-01-05,cosmetics,4,4.75,80.0,-0.15482028055567157
2025-01-12,cosmetics,5,4.75,83.33333333333334,-0.2672612419124508
2025-01-19,cosmetics,5,4.75,83.33333333333334,-0.40684969680046873
2025-01-26,cosmetics,4,4.5,80.0,-1.031860429266396
2025-02-02,cosmetics,5,4.75,100.0,-0.6825236327900566
2025-02-09,cosmetics,4,4.5,80.0,-1.2285425390221019
2025-02-16,cosmetics,5,4.5,100.0,-1.0444659357343582
2025-02-23,cosmetics,4,4.5,80.0,-0.902717242476779
2025-03-02,cosmetics,4,4.25,80.0,-1.3420703177378879
2025-03-09,cosmetics,4,4.25,80.0,-1.4201266762293832
2025-03-16,cosmetics,4,4.0,80.0,-2.030258904552991
2025-03-23,cosmetics,4,4.0,80.0,-1.7179113807756123
2025-03-30,cosmetics,5,4.25,100.0,-0.6488856845234383
2025-04-06,cosmetics,4,4.25,80.0,-0.5222329678674529
2025-04-13,cosmetics,4,4.25,80.0,-0.39223227027671
2025-04-20,cosmetics,4,4.25,80.0,-0.30151134457804113
2025-04-27,cosmetics,5,4.25,100.0,-0.13018891098102367
2025-05-04,cosmetics,5,4.5,100.0,1.4320780207912827
2025-05-11,cosmetics,5,4.75,100.0,2.293658554630095
2025-05-18,cosmetics,5,5.0,100.0,2.412090756623355
2025-05-25,cosmetics,5,5.0,100.0,1.8304637689842886
2025-06-01,cosmetics,6,5.25,120.0,1.9209442871097733
2025-06-08,cosmetics,5,5.25,100.0,1.5689290811058065
2025-06-15,cosmetics,5,5.25,100.0,1.3318117839011563
2025-06-22,cosmetics,5,5.25,100.0,1.123623528116105
2025-06-29,cosmetics,5,5.0,100.0,0.4170288281142475
2025-07-06,cosmetics,5,5.0,100.0,0.28915746598320324
2025-07-13,cosmetics,6,5.25,120.0,0.862840305080283
2025-07-20,cosmetics,7,5.75,140.0,2.1757734596660376
2025-07-27,cosmetics,8,6.5,160.0,2.8031745950594376
2025-08-03,cosmetics,5,6.5,125.0,2.0684489388571596
2025-08-10,cosmetics,5,6.25,100.0,1.3163104752782002
2020-08-09,furniture,90,,,
2020-08-16,furniture,85,87.5,,
2020-08-23,furniture,84,86.33333333333333,,
2020-08-30,furniture,93,88.0,,
2020-09-06,furniture,90,88.0,,0.7955870797707392
2020-09-13,furniture,76,85.75,,-1.4931319334949136
2020-09-20,furniture,78,84.25,,-1.761348629115947
2020-09-27,furniture,82,81.5,,-2.008320445184838
2020-10-04,furniture,80,79.0,,-1.968104175517403
2020-10-11,furniture,84,81.0,,-1.1366526281417313
2020-10-18,furniture,85,82.75,,-0.5438924957919195
2020-10-25,furniture,79,82.0,,-0.7326252495722018
2020-11-01,furniture,66,78.5,,-1.5974132133822572
2020-11-08,furniture,86,79.0,,-1.2183438896760388
2020-11-15,furniture,89,80.0,,-0.7698919829411259
2020-11-22,furniture,96,84.25,,0.7368894636701754
2020-11-29,furniture,80,87.75,,2.0124563127713575
2020-12-06,furniture,74,84.75,,0.9994596054725676
2020-12-13,furniture,70,80.0,,-0.6429049513681891
2020-12-20,furniture,68,73.0,,-2.229545645733186
2020-12-27,furniture,96,77.0,,-1.030137636751498
2021-01-03,furniture,89,80.75,,-0.016797038607206216
2021-01-10,furniture,91,86.0,,1.2407998447592372
2021-01-17,furniture,86,90.5,,1.8350992445995642
2021-01-24,furniture,83,87.25,,0.9741592114097133
2021-01-31,furniture,84,86.0,,0.6011798073911262
2021-02-07,furniture,80,83.25,,-0.026453545376397308
2021-02-14,furniture,81,82.0,,-0.2509795849272477
2021-02-21,furniture,86,82.75,,-0.004601946943363248
2021-02-28,furniture,88,83.75,,0.236164266201363
2021-03-07,furniture,96,87.75,,0.9556921173595777
2021-03-14,furniture,100,92.5,,1.8388194842549326
2021-03-21,furniture,99,95.75,,2.128160461468765
2021-03-28,furniture,96,97.75,,1.9811086991188047
2021-04-04,furniture,91,96.5,,1.413855369996226
2021-04-11,furniture,89,93.75,,0.8343353206613111
2021-04-18,furniture,89,91.25,,0.3277745902597997
2021-04-25,furniture,87,89.0,,-0.12118430431647041
2021-05-02,furniture,85,87.5,,-0.4842518764806963
2021-05-09,furniture,85,86.5,,-0.8189554131325313
2021-05-16,furniture,86,85.75,,-1.1088483645368556
2021-05-23,furniture,92,87.0,,-0.9622948188481206
2021-05-30,furniture,90,88.25,,-0.6703881520722976
2021-06-06,furniture,78,86.5,,-0.9454257508925098
2021-06-13,furniture,81,85.25,,-1.0606724299917407
2021-06-20,furniture,83,83.0,,-1.4717948852733476
2021-06-27,furniture,85,81.75,,-1.7145222790821775
2021-07-04,furniture,82,82.75,,-1.3141534339383314
2021-07-11,furniture,77,81.75,,-1.5176926035223899
2021-07-18,furniture,82,81.5,,-1.3842617289494257
2021-07-25,furniture,78,79.75,,-1.6926646404922827
2021-08-01,furniture,75,78.0,,-1.8197545135865387
2021-08-08,furniture,74,77.25,82.22222222222221,-1.6393055663332552
2021-08-15,furniture,83,77.5,97.6470588235294,-1.3198789359192107
2021-08-22,furniture,80,78.0,95.23809523809523,-1.0547776408309395
2021-08-29,furniture,80,79.25,86.02150537634408,-0.5011711516738238
2021-09-05,furniture,83,81.5,92.22222222222223,0.6578738262459379
2021-09-12,furniture,71,78.5,93.42105263157895,-0.6875321393909333
2021-09-19,furniture,70,76.0,89.74358974358975,-1.6205097128713717
2021-09-26,furniture,73,74.25,89.02439024390245,-1.9816881732055172
2021-10-03,furniture,74,72.0,92.5,-2.1925817612566973
2021-10-10,furniture,72,72.25,85.71428571428571,-1.7086222101236535
2021-10-17,furniture,70,72.25,82.35294117647058,-1.407036970745348
2021-10-24,furniture,71,71.75,89.87341772151899,-1.3047793653669932
2021-10-31,furniture,73,71.5,110.6060606060606,-1.1639630426880365
2021-11-07,furniture,81,73.75,94.18604651162791,-0.40271489186580545
2021-11-14,furniture,80,76.25,89.8876404494382,0.40806840577105385
2021-11-21,furniture,82,79.0,85.41666666666666,1.2804168832904348
2021-11-28,furniture,72,78.75,90.0,1.4611353888526422
2021-12-05,furniture,62,74.0,83.78378378378379,-0.1233534278728515
2021-12-12,furniture,63,69.75,90.0,-1.4618317543849686
2021-12-19,furniture,57,63.5,83.82352941176471,-2.375033296804543
2021-12-26,furniture,78,65.0,81.25,-1.617477171738628
2022-01-02,furniture,70,67.0,78.65168539325843,-1.025487590534655
2022-01-09,furniture,70,68.75,76.92307692307693,-0.5867740599824895
2022-01-16,furniture,68,71.5,79.06976744186046,-0.012944147844413336
2022-01-23,furniture,68,69.0,81.92771084337349,-0.482382092241934
2022-01-30,furniture,70,69.0,83.33333333333334,-0.40274044722587254
2022-02-06,furniture,71,69.25,88.75,-0.24425638866341515
2022-02-13,furniture,70,69.75,86.41975308641975,0.03836033968998097
2022-02-20,furniture,77,72.0,89.53488372093024,1.0700005624879458
2022-02-27,furniture,75,73.25,85.22727272727273,1.6065218978405518
2022-03-06,furniture,72,73.5,75.0,1.43309273306299
2022-03-13,furniture,75,74.75,75.0,1.6583256015437222
2022-03-20,furniture,73,73.75,73.73737373737373,1.1739941245518808
2022-03-27,furniture,69,72.25,71.875,0.41208631722207406
2022-04-03,furniture,68,71.25,74.72527472527473,-0.18483721187304875
2022-04-10,furniture,65,68.75,73.03370786516854,-1.266347647226416
2022-04-17,furniture,63,66.25,70.78651685393258,-2.0048888497377075
2022-04-24,furniture,67,65.75,77.01149425287356,-1.819677949470547
2022-05-01,furniture,66,65.25,77.64705882352942,-1.6538196855505078
2022-05-08,furniture,62,64.5,72.94117647058823,-1.5521670572666486
2022-05-15,furniture,65,65.0,75.5813953488372,-1.1844844056437216
2022-05-22,furniture,70,65.75,76.08695652173914,-0.8347383972189322
2022-05-29,furniture,70,66.75,77.77777777777779,-0.4477721084990167
2022-06-05,furniture,63,67.0,80.76923076923077,-0.2317116365282047
2022-06-12,furniture,62,66.25,76.5432098765432,-0.3457560940687466
2022-06-19,furniture,64,64.75,77.10843373493977,-0.9241013448682098
2022-06-26,furniture,71,65.0,83.52941176470588,-0.802257453237899
2022-07-03,furniture,72,67.25,87.8048780487805,1.662900183507667
2022-07-10,furniture,66,68.25,85.71428571428571,2.0684878897212218
2022-07-17,furniture,67,69.0,81.70731707317073,1.9989267506596926
2022-07-24,furniture,68,68.25,87.17948717948718,1.2163976251492021
2022-07-31,furniture,72,68.25,96.0,1.0425720702849313
2022-08-07,furniture,68,68.75,91.8918918918919,1.1905640061481602
2022-08-14,furniture,68,69.0,81.92771084337349,1.1535634622404802
2022-08-21,furniture,67,68.75,83.75,0.8375069242736413
2022-08-28,furniture,67,67.5,83.75,-0.05812381937188377
2022-09-04,furniture,66,67.0,79.51807228915662,-0.4646574414087007
2022-09-11,furniture,54,63.5,76.05633802816901,-2.480664271043944
2022-09-18,furniture,56,60.75,80.0,-2.6650807975026596
2022-09-25,furniture,54,57.5,73.97260273972603,-2.461975354322179
2022-10-02,furniture,58,55.5,78.37837837837837,-2.119751470434323
2022-10-09,furniture,57,56.25,79.16666666666666,-1.5686148868335001
2022-10-16,furniture,54,55.75,77.14285714285715,-1.3705715299878665
2022-10-23,furniture,55,56.0,77.46478873239437,-1.1152260374801104
2022-10-30,furniture,55,55.25,75.34246575342466,-1.062296513858412
2022-11-06,furniture,61,56.25,75.30864197530865,-0.7427623807312999
2022-11-13,furniture,61,58.0,76.25,-0.2557463554725243
2022-11-20,furniture,70,61.75,85.36585365853658,0.862753147343538
2022-11-27,furniture,60,63.0,83.33333333333334,1.5909182294150974
2022-12-04,furniture,49,60.0,79.03225806451613,0.7752025329783009
2022-12-11,furniture,51,57.5,80.95238095238095,-0.0937640008678632
2022-12-18,furniture,45,51.25,78.94736842105263,-1.9648122221095208
2022-12-25,furniture,62,51.75,79.48717948717949,-1.5282184129957135
2023-01-01,furniture,61,54.75,87.14285714285714,-0.5915183991943239
2023-01-08,furniture,58,56.5,82.85714285714286,-0.09792574535450278
2023-01-15,furniture,61,60.5,89.70588235294117,0.930700824638354
2023-01-22,furniture,57,59.25,83.82352941176471,0.48463898687962353
2023-01-29,furniture,58,58.5,82.85714285714286,0.21954301149045838
2023-02-05,furniture,59,58.75,83.09859154929578,0.27209885825447633
2023-02-12,furniture,59,58.25,84.28571428571429,0.22581297884847418
2023-02-19,furniture,66,60.5,85.71428571428571,1.0567794574192948
2023-02-26,furniture,61,61.25,81.33333333333333,1.2248969863792387
2023-03-05,furniture,60,61.5,83.33333333333334,1.127140784877953
2023-03-12,furniture,60,61.75,80.0,1.0935427459121956
2023-03-19,furniture,60,60.25,82.1917808219178,0.46386822791143484
2023-03-26,furniture,58,59.5,84.05797101449275,-0.14058038927882438
2023-04-02,furniture,55,58.25,80.88235294117648,-1.3122670187245913
2023-04-09,furniture,58,57.75,89.23076923076924,-1.4069371488308746
2023-04-16,furniture,59,57.5,93.65079365079364,-1.3595032281078592
2023-04-23,furniture,54,56.5,80.59701492537313,-1.6955999403142938
2023-04-30,furniture,56,56.75,84.84848484848484,-1.3301243435219596
2023-05-07,furniture,58,56.75,93.54838709677419,-1.1902088533452198
2023-05-14,furniture,55,55.75,84.61538461538461,-1.4040757000346005
2023-05-21,furniture,60,57.25,85.71428571428571,-0.5441215067577936
2023-05-28,furniture,62,58.75,88.57142857142857,0.41291958463162415
2023-06-04,furniture,58,58.75,92.06349206349206,0.7375067434369377
2023-06-11,furniture,55,58.75,88.70967741935483,0.9787803889137325
2023-06-18,furniture,57,58.0,89.0625,0.4619011637247916
2023-06-25,furniture,61,57.75,85.91549295774648,0.24726906580555444
2023-07-02,furniture,65,59.5,90.27777777777779,1.702411111573622
2023-07-09,furniture,60,60.75,90.9090909090909,2.0532467814631636
2023-07-16,furniture,55,60.25,82.08955223880598,1.3961513451908851
2023-07-23,furniture,58,59.5,85.29411764705883,0.7324863908965272
2023-07-30,furniture,58,57.75,80.55555555555556,-0.6176486395889031
2023-08-06,furniture,56,56.75,82.35294117647058,-1.6389082067883687
2023-08-13,furniture,54,56.5,79.41176470588235,-1.6703827619515996
2023-08-20,furniture,56,56.0,83.5820895522388,-1.6414780857413607
2023-08-27,furniture,57,55.75,85.07462686567165,-1.4752662238469987
2023-09-03,furniture,56,55.75,84.84848484848484,-1.233267312064881
2023-09-10,furniture,52,55.25,96.29629629629629,-1.2839010189586404
2023-09-17,furniture,51,54.0,91.07142857142857,-1.5759577386422705
2023-09-24,furniture,52,52.75,96.29629629629629,-1.715380055740138
2023-10-01,furniture,48,50.75,82.75862068965517,-2.0407548578972143
2023-10-08,furniture,50,50.25,87.71929824561403,-1.8499127031172364
2023-10-15,furniture,49,49.75,90.74074074074075,-1.719678597785787
2023-10-22,furniture,48,48.75,87.27272727272727,-1.6995633440536426
2023-10-29,furniture,49,49.0,89.0909090909091,-1.3452854134683172
2023-11-05,furniture,56,50.5,91.80327868852459,-0.6882472016115716
2023-11-12,furniture,56,52.25,91.80327868852459,0.07511746287540524
2023-11-19,furniture,66,56.75,94.28571428571428,1.7500593473705839
